num,time,ua,ub,uc,ia,ib,ic,P,S,PF,F,Pa,Pb,Pc,Sa,Sb,Sc,PFa,PFb,PFc,v
62188,2019-7-21 08:01:34.618,236.72,239.22,236.56,1.338,2.034,1.794,663,1226,0.538,49.97,184,293,186,316,487,423,0.582,0.604,0.438,900
62189,2019-7-21 08:01:34.986,236.69,239.22,236.52,1.338,2.034,1.794,661,1226,0.538,49.96,184,293,184,316,487,423,0.582,0.603,0.436,900
62190,2019-7-21 08:01:35.206,236.69,239.22,236.52,1.338,2.034,1.794,661,1226,0.538,49.96,184,293,184,316,487,423,0.582,0.603,0.436,900
62191,2019-7-21 08:01:35.441,236.67,239.2,236.5,1.332,2.04,1.794,662,1225,0.54,49.96,184,294,184,315,487,423,0.583,0.603,0.435,900
62192,2019-7-21 08:01:35.667,236.67,239.2,236.5,1.332,2.04,1.794,662,1225,0.54,49.96,184,294,184,315,487,423,0.583,0.603,0.435,900
62193,2019-7-21 08:01:35.916,236.58,239.14,236.43,1.332,2.04,1.788,660,1225,0.54,49.96,183,294,183,315,487,423,0.583,0.603,0.435,900
62194,2019-7-21 08:01:36.102,236.58,239.14,236.43,1.332,2.04,1.788,660,1225,0.54,49.96,183,294,183,315,487,423,0.583,0.603,0.435,900
62195,2019-7-21 08:01:36.328,236.58,239.14,236.43,1.332,2.04,1.788,660,1225,0.54,49.96,183,294,183,315,487,423,0.583,0.603,0.435,900
62196,2019-7-21 08:01:36.551,236.56,239.14,236.43,1.332,2.04,1.794,661,1228,0.538,49.96,183,294,184,315,488,425,0.583,0.604,0.437,900
62197,2019-7-21 08:01:36.772,236.56,239.14,236.43,1.332,2.04,1.794,661,1228,0.538,49.96,183,294,184,315,488,425,0.583,0.604,0.437,900
62198,2019-7-21 08:01:36.988,236.56,239.18,236.47,1.332,2.04,1.794,661,1228,0.538,49.95,183,294,184,315,488,425,0.582,0.603,0.435,900
62199,2019-7-21 08:01:37.211,236.56,239.18,236.47,1.332,2.04,1.794,661,1228,0.538,49.95,183,294,184,315,488,425,0.582,0.603,0.435,900
62200,2019-7-21 08:01:37.430,236.47,239.09,236.36,1.326,2.04,1.794,660,1224,0.54,49.95,183,294,183,314,487,423,0.583,0.604,0.434,900
62201,2019-7-21 08:01:37.651,236.47,239.09,236.36,1.326,2.04,1.794,660,1224,0.54,49.95,183,294,183,314,487,423,0.583,0.604,0.434,900
62202,2019-7-21 08:01:37.948,236.45,239.09,236.34,1.332,2.04,1.788,660,1225,0.54,49.95,183,294,183,314,488,423,0.583,0.604,0.434,900
62203,2019-7-21 08:01:38.117,236.45,239.09,236.34,1.332,2.04,1.788,660,1225,0.54,49.95,183,294,183,314,488,423,0.583,0.604,0.434,900
62204,2019-7-21 08:01:38.426,236.47,239.16,236.41,1.332,2.04,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.581,0.605,0.435,900
62205,2019-7-21 08:01:38.596,236.47,239.16,236.41,1.332,2.04,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.581,0.605,0.435,900
62206,2019-7-21 08:01:38.805,236.47,239.16,236.41,1.332,2.04,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.581,0.605,0.435,900
62207,2019-7-21 08:01:39.028,236.5,239.11,236.47,1.338,2.022,1.794,661,1224,0.54,49.95,182,293,186,315,484,425,0.578,0.605,0.439,900
62208,2019-7-21 08:01:39.252,236.5,239.11,236.47,1.338,2.022,1.794,661,1224,0.54,49.95,182,293,186,315,484,425,0.578,0.605,0.439,900
62209,2019-7-21 08:01:39.465,236.5,239.11,236.45,1.338,2.028,1.8,661,1224,0.54,49.95,182,293,186,315,484,425,0.579,0.605,0.439,900
62210,2019-7-21 08:01:39.693,236.5,239.11,236.45,1.338,2.028,1.8,661,1224,0.54,49.95,182,293,186,315,484,425,0.579,0.605,0.439,900
62211,2019-7-21 08:01:39.927,236.41,239.07,236.39,1.338,2.028,1.8,661,1224,0.54,49.95,182,293,186,315,484,425,0.578,0.606,0.439,900
62212,2019-7-21 08:01:40.129,236.41,239.07,236.39,1.338,2.028,1.8,661,1224,0.54,49.95,182,293,186,315,484,425,0.578,0.606,0.439,900
62213,2019-7-21 08:01:40.432,236.43,239.11,236.45,1.332,2.028,1.8,662,1225,0.54,49.95,182,294,186,315,485,425,0.577,0.606,0.438,900
62214,2019-7-21 08:01:40.600,236.43,239.11,236.45,1.332,2.028,1.8,662,1225,0.54,49.95,182,294,186,315,485,425,0.577,0.606,0.438,900
62215,2019-7-21 08:01:40.818,236.43,239.11,236.45,1.332,2.028,1.8,662,1225,0.54,49.95,182,294,186,315,485,425,0.577,0.606,0.438,900
62216,2019-7-21 08:01:41.010,236.43,239.18,236.47,1.332,2.04,1.8,663,1229,0.538,49.95,182,295,186,315,488,426,0.578,0.606,0.437,900
62217,2019-7-21 08:01:41.240,236.43,239.18,236.47,1.332,2.04,1.8,663,1229,0.538,49.95,182,295,186,315,488,426,0.578,0.606,0.437,900
62218,2019-7-21 08:01:41.454,236.61,239.29,236.65,1.338,2.034,1.806,663,1228,0.538,49.95,182,294,187,316,485,427,0.576,0.605,0.439,900
62219,2019-7-21 08:01:41.684,236.61,239.29,236.65,1.338,2.034,1.806,663,1228,0.538,49.95,182,294,187,316,485,427,0.576,0.605,0.439,900
62220,2019-7-21 08:01:41.932,236.63,239.29,236.69,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.441,900
62221,2019-7-21 08:01:42.124,236.63,239.29,236.69,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.441,900
62222,2019-7-21 08:01:42.346,236.63,239.29,236.69,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.441,900
62223,2019-7-21 08:01:42.577,236.63,239.29,236.67,1.338,2.028,1.806,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.439,900
62224,2019-7-21 08:01:42.785,236.63,239.29,236.67,1.338,2.028,1.806,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.439,900
62225,2019-7-21 08:01:43.000,236.65,239.29,236.67,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.576,0.604,0.44,900
62226,2019-7-21 08:01:43.221,236.65,239.29,236.67,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.576,0.604,0.44,900
62227,2019-7-21 08:01:43.507,236.61,239.22,236.63,1.338,2.028,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.577,0.605,0.44,900
62228,2019-7-21 08:01:43.676,236.61,239.22,236.63,1.338,2.028,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.577,0.605,0.44,900
62229,2019-7-21 08:01:43.935,236.65,239.29,236.67,1.338,2.028,1.806,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.44,900
62230,2019-7-21 08:01:44.108,236.65,239.29,236.67,1.338,2.028,1.806,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.44,900
62231,2019-7-21 08:01:44.332,236.65,239.29,236.67,1.338,2.028,1.806,662,1226,0.538,49.95,182,293,187,316,484,426,0.575,0.605,0.44,900
62232,2019-7-21 08:01:44.547,236.58,239.25,236.61,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.574,0.605,0.44,900
62233,2019-7-21 08:01:44.795,236.58,239.25,236.61,1.338,2.022,1.8,662,1226,0.538,49.95,182,293,187,316,484,426,0.574,0.605,0.44,900
62234,2019-7-21 08:01:44.997,236.56,239.27,236.63,1.338,2.028,1.8,662,1227,0.538,49.95,182,293,187,316,485,426,0.575,0.605,0.439,900
62235,2019-7-21 08:01:45.208,236.56,239.27,236.63,1.338,2.028,1.8,662,1227,0.538,49.95,182,293,187,316,485,426,0.575,0.605,0.439,900
62236,2019-7-21 08:01:45.444,236.52,239.22,236.58,1.332,2.028,1.8,660,1226,0.538,49.95,180,294,186,315,485,426,0.575,0.606,0.438,900
62237,2019-7-21 08:01:45.651,236.52,239.22,236.58,1.332,2.028,1.8,660,1226,0.538,49.95,180,294,186,315,485,426,0.575,0.606,0.438,900
62238,2019-7-21 08:01:45.938,236.54,239.22,236.63,1.332,2.028,1.806,660,1226,0.538,49.95,180,294,186,315,485,426,0.575,0.605,0.438,900
62239,2019-7-21 08:01:46.108,236.54,239.22,236.63,1.332,2.028,1.806,660,1226,0.538,49.95,180,294,186,315,485,426,0.575,0.605,0.438,900
62240,2019-7-21 08:01:46.316,236.54,239.22,236.63,1.332,2.028,1.806,660,1226,0.538,49.95,180,294,186,315,485,426,0.575,0.605,0.438,900
62241,2019-7-21 08:01:46.536,236.5,239.2,236.58,1.332,2.028,1.8,660,1225,0.54,49.95,180,293,187,315,484,426,0.575,0.606,0.44,900
62242,2019-7-21 08:01:46.758,236.5,239.2,236.58,1.332,2.028,1.8,660,1225,0.54,49.95,180,293,187,315,484,426,0.575,0.606,0.44,900
62243,2019-7-21 08:01:46.978,236.45,239.14,236.47,1.332,2.034,1.8,662,1223,0.54,49.95,182,294,186,315,485,423,0.578,0.605,0.437,900
62244,2019-7-21 08:01:47.201,236.45,239.14,236.47,1.332,2.034,1.8,662,1223,0.54,49.95,182,294,186,315,485,423,0.578,0.605,0.437,900
62245,2019-7-21 08:01:47.455,236.45,239.18,236.5,1.332,2.034,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.577,0.604,0.434,900
62246,2019-7-21 08:01:47.638,236.45,239.18,236.5,1.332,2.034,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.577,0.604,0.434,900
62247,2019-7-21 08:01:47.860,236.45,239.18,236.5,1.332,2.034,1.794,660,1226,0.54,49.95,182,294,184,314,487,425,0.577,0.604,0.434,900
62248,2019-7-21 08:01:48.085,236.41,239.14,236.45,1.326,2.04,1.8,658,1227,0.535,49.95,180,294,184,314,488,425,0.578,0.605,0.436,900
62249,2019-7-21 08:01:48.306,236.41,239.14,236.45,1.326,2.04,1.8,658,1227,0.535,49.95,180,294,184,314,488,425,0.578,0.605,0.436,900
62250,2019-7-21 08:01:48.519,236.43,239.22,236.54,1.332,2.04,1.8,659,1228,0.538,49.95,180,295,184,314,488,426,0.576,0.605,0.436,900
62251,2019-7-21 08:01:48.751,236.43,239.22,236.54,1.332,2.04,1.8,659,1228,0.538,49.95,180,295,184,314,488,426,0.576,0.605,0.436,900
62252,2019-7-21 08:01:48.962,236.5,239.27,236.58,1.332,2.04,1.8,660,1228,0.538,49.95,180,294,186,314,488,426,0.576,0.604,0.435,900
62253,2019-7-21 08:01:49.193,236.5,239.27,236.58,1.332,2.04,1.8,660,1228,0.538,49.95,180,294,186,314,488,426,0.576,0.604,0.435,900
62254,2019-7-21 08:01:49.469,236.5,239.22,236.56,1.332,2.034,1.8,660,1227,0.538,49.95,180,294,186,314,487,426,0.577,0.605,0.436,900
62255,2019-7-21 08:01:49.638,236.5,239.22,236.56,1.332,2.034,1.8,660,1227,0.538,49.95,180,294,186,314,487,426,0.577,0.605,0.436,900
62256,2019-7-21 08:01:49.848,236.5,239.22,236.56,1.332,2.034,1.8,660,1227,0.538,49.95,180,294,186,314,487,426,0.577,0.605,0.436,900
62257,2019-7-21 08:01:50.066,236.47,239.22,236.52,1.332,2.046,1.8,661,1228,0.538,49.95,182,295,184,314,488,426,0.578,0.605,0.435,900
62258,2019-7-21 08:01:50.298,236.47,239.22,236.52,1.332,2.046,1.8,661,1228,0.538,49.95,182,295,184,314,488,426,0.578,0.605,0.435,900
62259,2019-7-21 08:01:50.508,236.43,239.2,236.54,1.332,2.04,1.806,661,1227,0.538,49.95,180,295,186,314,487,426,0.577,0.606,0.438,900
62260,2019-7-21 08:01:50.736,236.43,239.2,236.54,1.332,2.04,1.806,661,1227,0.538,49.95,180,295,186,314,487,426,0.577,0.606,0.438,900
62261,2019-7-21 08:01:50.962,236.56,239.27,236.63,1.338,2.034,1.806,664,1230,0.54,49.96,182,295,187,316,487,427,0.576,0.606,0.438,900
62262,2019-7-21 08:01:51.180,236.56,239.27,236.63,1.338,2.034,1.806,664,1230,0.54,49.96,182,295,187,316,487,427,0.576,0.606,0.438,900
62263,2019-7-21 08:01:51.461,236.74,239.47,236.76,1.332,2.052,1.806,661,1233,0.536,49.96,182,295,184,315,491,427,0.578,0.603,0.434,900
62264,2019-7-21 08:01:51.630,236.74,239.47,236.76,1.332,2.052,1.806,661,1233,0.536,49.96,182,295,184,315,491,427,0.578,0.603,0.434,900
62265,2019-7-21 08:01:51.839,236.74,239.47,236.76,1.332,2.052,1.806,661,1233,0.536,49.96,182,295,184,315,491,427,0.578,0.603,0.434,900
62266,2019-7-21 08:01:52.066,236.65,239.38,236.63,1.332,2.052,1.8,663,1233,0.536,49.96,182,297,184,315,492,426,0.579,0.604,0.433,900
62267,2019-7-21 08:01:52.286,236.65,239.38,236.63,1.332,2.052,1.8,663,1233,0.536,49.96,182,297,184,315,492,426,0.579,0.604,0.433,900
62268,2019-7-21 08:01:52.510,236.63,239.31,236.58,1.332,2.058,1.8,663,1233,0.536,49.96,183,297,183,315,492,426,0.581,0.603,0.431,900
62269,2019-7-21 08:01:52.718,236.63,239.31,236.58,1.332,2.058,1.8,663,1233,0.536,49.96,183,297,183,315,492,426,0.581,0.603,0.431,900
62270,2019-7-21 08:01:52.971,236.83,239.38,236.8,1.344,2.034,1.806,664,1232,0.54,49.96,183,294,187,318,487,427,0.577,0.604,0.439,900
62271,2019-7-21 08:01:53.165,236.83,239.38,236.8,1.344,2.034,1.806,664,1232,0.54,49.96,183,294,187,318,487,427,0.577,0.604,0.439,900
62272,2019-7-21 08:01:53.414,236.83,239.38,236.8,1.344,2.034,1.806,664,1232,0.54,49.96,183,294,187,318,487,427,0.577,0.604,0.439,900
62273,2019-7-21 08:01:53.622,236.83,239.31,236.78,1.344,2.016,1.8,662,1227,0.538,49.96,183,291,188,318,483,426,0.575,0.603,0.443,900
62274,2019-7-21 08:01:53.828,236.83,239.31,236.78,1.344,2.016,1.8,662,1227,0.538,49.96,183,291,188,318,483,426,0.575,0.603,0.443,900
62275,2019-7-21 08:01:54.052,236.83,239.36,236.8,1.344,2.016,1.806,661,1228,0.538,49.96,182,291,188,318,483,427,0.573,0.604,0.443,900
62276,2019-7-21 08:01:54.272,236.83,239.36,236.8,1.344,2.016,1.806,661,1228,0.538,49.96,182,291,188,318,483,427,0.573,0.604,0.443,900
62277,2019-7-21 08:01:54.490,236.76,239.38,236.8,1.344,2.022,1.806,663,1229,0.538,49.96,182,293,188,318,484,427,0.574,0.605,0.443,900
62278,2019-7-21 08:01:54.724,236.76,239.38,236.8,1.344,2.022,1.806,663,1229,0.538,49.96,182,293,188,318,484,427,0.574,0.605,0.443,900
62279,2019-7-21 08:01:54.969,236.69,239.27,236.74,1.344,2.016,1.806,663,1228,0.538,49.96,182,291,190,318,483,427,0.573,0.605,0.444,900
62280,2019-7-21 08:01:55.156,236.69,239.27,236.74,1.344,2.016,1.806,663,1228,0.538,49.96,182,291,190,318,483,427,0.573,0.605,0.444,900
62281,2019-7-21 08:01:55.384,236.69,239.27,236.74,1.344,2.016,1.806,663,1228,0.538,49.96,182,291,190,318,483,427,0.573,0.605,0.444,900
62282,2019-7-21 08:01:55.592,236.72,239.29,236.74,1.344,2.016,1.8,661,1225,0.54,49.96,182,291,188,318,481,426,0.574,0.604,0.443,900
62283,2019-7-21 08:01:55.822,236.72,239.29,236.74,1.344,2.016,1.8,661,1225,0.54,49.96,182,291,188,318,481,426,0.574,0.604,0.443,900
62284,2019-7-21 08:01:56.041,236.76,239.33,236.78,1.338,2.01,1.8,660,1223,0.54,49.96,182,290,188,316,481,426,0.573,0.604,0.442,900
62285,2019-7-21 08:01:56.257,236.76,239.33,236.78,1.338,2.01,1.8,660,1223,0.54,49.96,182,290,188,316,481,426,0.573,0.604,0.442,900
62286,2019-7-21 08:01:56.481,236.69,239.29,236.72,1.338,2.01,1.788,656,1218,0.538,49.96,180,290,186,315,480,423,0.574,0.602,0.438,900
62287,2019-7-21 08:01:56.708,236.69,239.29,236.72,1.338,2.01,1.788,656,1218,0.538,49.96,180,290,186,315,480,423,0.574,0.602,0.438,900
62288,2019-7-21 08:01:56.979,236.69,239.25,236.67,1.332,1.998,1.782,651,1214,0.537,49.96,180,287,184,315,477,422,0.574,0.602,0.438,900
62289,2019-7-21 08:01:57.145,236.69,239.25,236.67,1.332,1.998,1.782,651,1214,0.537,49.96,180,287,184,315,477,422,0.574,0.602,0.438,900
62290,2019-7-21 08:01:57.365,236.69,239.25,236.67,1.332,1.998,1.782,651,1214,0.537,49.96,180,287,184,315,477,422,0.574,0.602,0.438,900
62291,2019-7-21 08:01:57.594,236.69,239.25,236.72,1.332,1.992,1.782,649,1213,0.535,49.96,179,286,184,315,476,422,0.571,0.6,0.438,900
62292,2019-7-21 08:01:57.803,236.69,239.25,236.72,1.332,1.992,1.782,649,1213,0.535,49.96,179,286,184,315,476,422,0.571,0.6,0.438,900
62293,2019-7-21 08:01:58.031,236.72,239.29,236.72,1.332,1.992,1.782,649,1211,0.535,49.96,179,286,184,314,476,421,0.572,0.6,0.438,900
62294,2019-7-21 08:01:58.244,236.72,239.29,236.72,1.332,1.992,1.782,649,1211,0.535,49.96,179,286,184,314,476,421,0.572,0.6,0.438,900
62295,2019-7-21 08:01:58.485,236.76,239.33,236.76,1.326,1.998,1.776,647,1212,0.532,49.96,179,286,182,314,479,419,0.575,0.598,0.435,900
62296,2019-7-21 08:01:58.689,236.76,239.33,236.76,1.326,1.998,1.776,647,1212,0.532,49.96,179,286,182,314,479,419,0.575,0.598,0.435,900
62297,2019-7-21 08:01:58.974,236.72,239.31,236.67,1.326,2.004,1.77,647,1211,0.535,49.96,180,287,180,312,480,419,0.576,0.599,0.433,900
62298,2019-7-21 08:01:59.142,236.72,239.31,236.67,1.326,2.004,1.77,647,1211,0.535,49.96,180,287,180,312,480,419,0.576,0.599,0.433,900
62299,2019-7-21 08:01:59.352,236.72,239.31,236.67,1.326,2.004,1.77,647,1211,0.535,49.96,180,287,180,312,480,419,0.576,0.599,0.433,900
62300,2019-7-21 08:01:59.581,236.69,239.29,236.67,1.326,2.01,1.776,649,1211,0.535,49.96,180,287,182,312,480,419,0.576,0.599,0.435,900
62301,2019-7-21 08:01:59.796,236.69,239.29,236.67,1.326,2.01,1.776,649,1211,0.535,49.96,180,287,182,312,480,419,0.576,0.599,0.435,900
62302,2019-7-21 08:02:00.016,236.72,239.27,236.69,1.326,1.998,1.776,649,1210,0.535,49.96,180,286,183,314,477,419,0.576,0.599,0.436,900
62303,2019-7-21 08:02:00.236,236.72,239.27,236.69,1.326,1.998,1.776,649,1210,0.535,49.96,180,286,183,314,477,419,0.576,0.599,0.436,900
62304,2019-7-21 08:02:00.488,236.69,239.22,236.67,1.326,1.992,1.776,649,1209,0.537,49.96,180,286,183,314,476,419,0.574,0.599,0.437,900
62305,2019-7-21 08:02:00.677,236.69,239.22,236.67,1.326,1.992,1.776,649,1209,0.537,49.96,180,286,183,314,476,419,0.574,0.599,0.437,900
62306,2019-7-21 08:02:00.937,236.69,239.22,236.67,1.326,1.992,1.776,649,1209,0.537,49.96,180,286,183,314,476,419,0.574,0.599,0.437,900
62307,2019-7-21 08:02:01.123,236.61,239.16,236.63,1.332,1.992,1.782,650,1211,0.535,49.96,180,286,184,314,476,421,0.574,0.601,0.44,900
62308,2019-7-21 08:02:01.352,236.61,239.16,236.63,1.332,1.992,1.782,650,1211,0.535,49.96,180,286,184,314,476,421,0.574,0.601,0.44,900
62309,2019-7-21 08:02:01.568,236.76,239.29,236.76,1.332,1.992,1.782,649,1212,0.535,49.97,180,286,183,315,476,421,0.574,0.599,0.437,900
62310,2019-7-21 08:02:01.793,236.76,239.29,236.76,1.332,1.992,1.782,649,1212,0.535,49.97,180,286,183,315,476,421,0.574,0.599,0.437,900
62311,2019-7-21 08:02:02.001,236.76,239.31,236.74,1.326,1.998,1.776,648,1210,0.535,49.97,179,286,183,314,477,419,0.574,0.599,0.436,900
62312,2019-7-21 08:02:02.224,236.76,239.31,236.74,1.326,1.998,1.776,648,1210,0.535,49.97,179,286,183,314,477,419,0.574,0.599,0.436,900
62313,2019-7-21 08:02:02.500,236.85,239.36,236.8,1.332,1.992,1.776,648,1212,0.535,49.97,180,285,183,315,476,421,0.573,0.599,0.436,900
62314,2019-7-21 08:02:02.670,236.85,239.36,236.8,1.332,1.992,1.776,648,1212,0.535,49.97,180,285,183,315,476,421,0.573,0.599,0.436,900
62315,2019-7-21 08:02:02.891,236.85,239.36,236.8,1.332,1.992,1.776,648,1212,0.535,49.97,180,285,183,315,476,421,0.573,0.599,0.436,900
62316,2019-7-21 08:02:03.107,236.78,239.25,236.72,1.326,1.98,1.77,646,1205,0.536,49.97,180,283,183,314,473,418,0.573,0.598,0.438,900
62317,2019-7-21 08:02:03.341,236.78,239.25,236.72,1.326,1.98,1.77,646,1205,0.536,49.97,180,283,183,314,473,418,0.573,0.598,0.438,900
62318,2019-7-21 08:02:03.560,236.76,239.22,236.69,1.332,1.98,1.77,646,1206,0.534,49.97,180,283,183,314,473,419,0.573,0.599,0.439,900
62319,2019-7-21 08:02:03.781,236.76,239.22,236.69,1.332,1.98,1.77,646,1206,0.534,49.97,180,283,183,314,473,419,0.573,0.599,0.439,900
62320,2019-7-21 08:02:03.992,236.69,239.18,236.65,1.326,1.986,1.77,648,1207,0.537,49.97,180,285,183,314,475,418,0.574,0.599,0.438,900
62321,2019-7-21 08:02:04.211,236.69,239.18,236.65,1.326,1.986,1.77,648,1207,0.537,49.97,180,285,183,314,475,418,0.574,0.599,0.438,900
62322,2019-7-21 08:02:04.507,236.67,239.2,236.67,1.326,1.992,1.776,649,1209,0.537,49.97,179,286,184,314,476,419,0.574,0.6,0.439,900
62323,2019-7-21 08:02:04.677,236.67,239.2,236.67,1.326,1.992,1.776,649,1209,0.537,49.97,179,286,184,314,476,419,0.574,0.6,0.439,900
62324,2019-7-21 08:02:04.880,236.67,239.2,236.67,1.326,1.992,1.776,649,1209,0.537,49.97,179,286,184,314,476,419,0.574,0.6,0.439,900
62325,2019-7-21 08:02:05.100,236.72,239.25,236.72,1.326,1.992,1.776,649,1210,0.535,49.97,180,286,183,314,477,419,0.575,0.6,0.436,900
62326,2019-7-21 08:02:05.321,236.72,239.25,236.72,1.326,1.992,1.776,649,1210,0.535,49.97,180,286,183,314,477,419,0.575,0.6,0.436,900
62327,2019-7-21 08:02:05.543,236.63,239.18,236.67,1.326,1.986,1.776,648,1210,0.537,49.97,179,285,184,314,475,421,0.572,0.601,0.438,900
62328,2019-7-21 08:02:05.777,236.63,239.18,236.67,1.326,1.986,1.776,648,1210,0.537,49.97,179,285,184,314,475,421,0.572,0.601,0.438,900
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
